Unique_ID,Product_URL,Product_Title,Brand,Model,Specifications,No_of_Ratings,No_of_Reviews,Overall_Rating,Average_Rating,Review_Titles,Review_Texts
65,https://www.flipkart.com/lenovo-legion-5-intel-core-i7-13th-gen-13650hx-24-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-15irx9-gaming-laptop/product-reviews/itm591a1e64b6eb5?pid=COMH44PGRKK8XHWF&lid=LSTCOMH44PGRKK8XHWFRUZTCO&marketplace=FLIPKART,Lenovo Legion 5 Intel Core i7 13th Gen 13650HX - (24 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) 15IRX9 Gaming Laptop Reviews,Lenovo,Legion 5 Intel Core i7 13th Gen 13650HX,24 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060,138,16,4.6,4.9,nice product must buy one of the best specs at a very genuine price for legion 5i classy product classy product best in the market terrific purchase must buy simply awesome wonderful,the laptop sleek gaming laptop still looks professional rgbs unnecessary designs perfect megot k bbd sale worth deal ever if anyone planning buy make sure wait sale get kthe battery decent works hours plug everytime gaming laptop and get w charging brickthe keyboard really good backlight white rgb theres wobbli excellent product rtx good amazing product got discounted price bbd sale seller svperipherals bought without second thought giving review days usage willl update days amazing product bought bbd sale steal pricethe display really goodwhite backlit maybe deal breaker goodthe screen ratio bit let none less laptop amazingbattery weaker side whrand thermals magical ive beenplaying black myth wukong high rtx even hot toucha complete amazing product lenevoloved very good laptop get k adding exchange getting best discount cards nothing beat easily become best overall laptop buy the battery could improvedrest things perfectsoon update review month very good laptop lexcept battery rest good gaming laptop totally beast great got attractive price bbd sale performance goodplayed assassins creed valhalla day arrived it delivered consistent performance p gave average fps native resolution refresh rate internal display ultra settings at k able give fps ultra settings
65,https://www.flipkart.com/lenovo-legion-5-intel-core-i7-13th-gen-13650hx-24-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-15irx9-gaming-laptop/product-reviews/itm591a1e64b6eb5?pid=COMH44PGRKK8XHWF&lid=LSTCOMH44PGRKK8XHWFRUZTCO&marketplace=FLIPKART&page=2,Lenovo Legion 5 Intel Core i7 13th Gen 13650HX - (24 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) 15IRX9 Gaming Laptop Reviews,Lenovo,Legion 5 Intel Core i7 13th Gen 13650HX,24 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060,138,16,4.6,4.2,very good excellent awesome just wow good does the job,everything good no goodies provided even though available latest gen laptops a good laptop budget kthe hx processor beast combobattery ssd lesser side nothing complain seeing priceoverall great product working flawless used nearly week excellent very good pro wifi battery connection visible bettery quality good
25,https://www.flipkart.com/apple-macbook-air-m1-8-gb-512-gb-ssd-mac-os-big-sur-z12400092/product-reviews/itmec35accf62a2f?pid=COMG4ZYZMHKH8FEG&lid=LSTCOMG4ZYZMHKH8FEGJFXEEN&marketplace=FLIPKART,Apple MacBook Air Apple M1 - (8 GB/512 GB SSD/Mac OS Big Sur) Z12400092 Reviews,Apple,MacBook Air Apple M1,8 GB/512 GB SSD/Mac OS Big Sur,17238,1355,4.7,4.8,excellent good choice valueformoney excellent classy product brilliant brilliant great product wonderful simply awesome,battery lasted longer first relationship days listening arijit singh songs full volume since still isnt getting has warmth unlike theres two way communication touchpad responsive fingerprint lock nice opens stars value money productbut one said major issue every mac if i touch rub mac body charging i feel electric sensation passing body i searched issue issue existed last years mac devices pin chargers without ground this issue resolved pin charger ground this issue resolved mac providing pin charger didnt care issue we a bit expensive compare todays intel th gen amd ryzen th gen based windows laptops rtx graphics apple m terms overall performance far beyond windows laptops offer segmenti wont compare windows laptops aware this m chip people worried buying m version compatibility issuesdont worry processor powerful terms compatibility about type consumermoved windows apple years never buyed laptop best transition stagebeing practical i always dont wanted move apple instead going windows less price apple job time branding performance best coder review performance i used android studio u easily run emulator lagfrom editing videos multitaskig apps time m beat one mach fantastic value money machine absolute beast far sheer performance concerned super efficient battery using mainly coding purposes browsing regular stuff haven’t played games i can’t comment battery life performance gaming regular coding stuff like web development mobile app development web browsing etc battery easily last hrs even more apple nailed thermals mac best class laptop best device ever i love unbeatable just love dream comes true my first macbook regret i waited thissleek design lightning speed super light weight silent wolfif want laptop super cool look well performance go
25,https://www.flipkart.com/apple-macbook-air-m1-8-gb-512-gb-ssd-mac-os-big-sur-z12400092/product-reviews/itmec35accf62a2f?pid=COMG4ZYZMHKH8FEG&lid=LSTCOMG4ZYZMHKH8FEGJFXEEN&marketplace=FLIPKART&page=10,Apple MacBook Air Apple M1 - (8 GB/512 GB SSD/Mac OS Big Sur) Z12400092 Reviews,Apple,MacBook Air Apple M1,8 GB/512 GB SSD/Mac OS Big Sur,17238,1355,4.7,4.3,just okay brilliant terrific awesome pretty good very good very good delightful pretty good fabulous,no doubt laptop good but star apple company there usb port card reader port you get type c port eventually shed extra k buy good quality dockconnector laptop connect hard drives iphone card reader etc also even get gb variant pay whooping k extra this insane instead buying gb variant i would suggest buy external ssd i didn’t first delivery time perfect many people believe may give fake products one i got perfectly alright finei worried m available time im purchasing months old dont hesitate go with itpros the performance next level battery life best industry easily come day the display best thereand many cons cons thing sma everything awesome product despite microsoft office paid good atleast office available one thing android phone doesnt connects type c type c cable good sound quality much better i expect also support dolby atmos high resh audio quality was great deal got k but issue support hp laserjet bw printer via usb type a port i use windows laptop printing anything else good adding review months usage the quality really good rarely lags even heavy usageoverall decent purchase only disappointed large bezel sizeall others outstanding st mac pc lifetime i’m impressed windows users multiple decades major benefits came mind instantly no heating issues i use like phone tab simply say i use pc place thigh display awesome feels work sharp displays battery wow simply super it’s stay week daily max hour usage charging timing max hours slim light need use good case protect feels less wei overall laptop good but money buy inch small performance awesome best thing battery backup laptop outstanding performance like butter ‍one time investment
22,https://www.flipkart.com/apple-m3-16-gb-256-gb-ssd-macos-sequoia-mc8k4hn-a/product-reviews/itmb1aa0cc739560?pid=COMH64PY8UKCEY9Y&lid=LSTCOMH64PY8UKCEY9YG5NPLS&marketplace=FLIPKART,Apple Apple M3 - (16 GB/256 GB SSD/macOS Sequoia) MC8K4HN/A Reviews,Apple,Apple M3,16 GB/256 GB SSD/macOS Sequoia,438,33,4.7,4.7,wonderful good quality product great product pretty good must buy good quality product super terrific classy product mindblowing purchase,best quality awsome product must buy peak perfomence this machine fast original product received the product delivered time flipkart delivery boy open box delivery transparent exchange old macbook air done without problem i using new macbook air inch past days i macbook user past years i dont new experience new product however i updated new one enjoying using the product delivered genuine flipkart offered good discount make unique platform its extremely powerful reaching benchmark numbers rival intel processors much efficient apple never disappoints premium build quality exceptional performance
22,https://www.flipkart.com/apple-m3-16-gb-256-gb-ssd-macos-sequoia-mc8k4hn-a/product-reviews/itmb1aa0cc739560?pid=COMH64PY8UKCEY9Y&lid=LSTCOMH64PY8UKCEY9YG5NPLS&marketplace=FLIPKART&page=4,Apple Apple M3 - (16 GB/256 GB SSD/macOS Sequoia) MC8K4HN/A Reviews,Apple,Apple M3,16 GB/256 GB SSD/macOS Sequoia,438,33,4.7,5.0,classy product not recommended at all awesome,original product best price love product worth buying hardware issue touch sensor working within week purchase nice
45,https://www.flipkart.com/hp-fc0026au-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-15-fc0025au-thin-light-laptop/product-reviews/itm3f21e9fdfc42f?pid=COMGZ7FRZDEQHNYQ&lid=LSTCOMGZ7FRZDEQHNYQRE2P9E&marketplace=FLIPKART,HP FC0026AU AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0025AU Thin and Light Laptop Reviews,HP,FC0026AU AMD Ryzen 3 Quad Core 7320U,8 GB/512 GB SSD/Windows 11 Home,179,16,3.9,4.2,good choice worth every penny decent product good choice good choice really nice does the job highly recommended awesome terrific,this good product i using week it works fine battery backup also good easily use day full charged under k best and also top branded laptop if budget tight go nice product value money price gooddisplay averageperformance bestbattery goodtotal value money nice good product value money design good touchpad looseit product sound click display good on clicking application like word powerpoint takes lot time open processing time comparatively higher there lot bugs see using very good product good performance value money build quality wow very good
45,https://www.flipkart.com/hp-fc0026au-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-15-fc0025au-thin-light-laptop/product-reviews/itm3f21e9fdfc42f?pid=COMGZ7FRZDEQHNYQ&lid=LSTCOMGZ7FRZDEQHNYQRE2P9E&marketplace=FLIPKART&page=2,HP FC0026AU AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0025AU Thin and Light Laptop Reviews,HP,FC0026AU AMD Ryzen 3 Quad Core 7320U,8 GB/512 GB SSD/Windows 11 Home,179,16,3.9,4.8,fabulous awesome highly recommended best in the market excellent horrible,good product overall good performance battery good awesome productvalue money nice laptop students use perfect good students no back light keyboard
31,https://www.flipkart.com/chuwi-intel-core-i3-12th-gen-i3-1215u-12-gb-512-gb-ssd-windows-11-home-freebook-2-1-laptop/product-reviews/itmc5e3f409e7e39?pid=COMGQJZPSGFFF7V7&lid=LSTCOMGQJZPSGFFF7V7T2BU4F&marketplace=FLIPKART,CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 GB SSD/Windows 11 Home) FreeBook 2 in 1 Laptop Reviews,CHUWI,Intel Core i3 12th Gen Intel Core i3-1215U,12 GB/512 GB SSD/Windows 11 Home,147,36,4,4.7,perfect product great product wonderful great product nice fabulous best in the market slightly disappointed super super,very good productbuild quality awesomedisplay quality fantastickeyboard quality good performance according price outstanding battery life average atleast hrslight heating something drawbackbut easily ignorable price tag accessories make purchase decision better usb hub laptop cooling pad a great alternative flagship in good performance great screen touch awesome speakers okay battery life could better in usage hrs one full charge fan makes noise i wish would provided software control fan speed no type a port thats bummer i manage overall value money great students good product downside heating issue fabulous purchase excellent quality competitive price point value money shall follow complete review fortnight use other windows install working touch screen a great product money stylish design metal case convenient use laptop tablettraditionally type device weak point loops connecting keyboard screen i hope chuwi worked moment everything work long time reliablyi satisfied purchase its right thing travel value money good performance dont think much go no recommendation very noize work expensivebattery maximum hoursdont usbno good comfortable keyboard i loved laptop comfortable use screen also awesome using laptop monthpros sidesmooth performance lagdisplay good qualityhandy compactcon battery back around hour
31,https://www.flipkart.com/chuwi-intel-core-i3-12th-gen-i3-1215u-12-gb-512-gb-ssd-windows-11-home-freebook-2-1-laptop/product-reviews/itmc5e3f409e7e39?pid=COMGQJZPSGFFF7V7&lid=LSTCOMGQJZPSGFFF7V7T2BU4F&marketplace=FLIPKART&page=4,CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 GB SSD/Windows 11 Home) FreeBook 2 in 1 Laptop Reviews,CHUWI,Intel Core i3 12th Gen Intel Core i3-1215U,12 GB/512 GB SSD/Windows 11 Home,147,36,4,4.7,waste of money highly recommended absolute rubbish valueformoney just wow absolute rubbish,received th may may mouse pad working keys respondfeeling trust product good purchase nice laptop good condition battery drains faster heating issue dont buy its ok get new laptopand good leptop good lacked hour not even two weeks properly completed started getting hang lack alot i wished i know issues b i couldnt bought
27,https://www.flipkart.com/avita-liber-e-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-am15a2int56f-chf-thin-light-laptop/product-reviews/itm7b5db66b53509?pid=COMGZW3N5D29DM5Y&lid=LSTCOMGZW3N5D29DM5YOOJ8JB&marketplace=FLIPKART,Avita Liber E Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) AM15A2INT56F-CHF Thin and Light Laptop Reviews,Avita,Liber E Intel Core i3 12th Gen 1215U,8 GB/512 GB SSD/Windows 11 Home,21,8,3.3,4.8,must buy very poor unsatisfactory terrific good choice very poor worth every penny mindblowing purchase,its goodjust amazingand also home servicebest service rate also reasonable worst laptop never ever purchase brand new laptop crashing connected power intermittent issueif brand new laptops issues quality maintaining seller bad tractis business avita laptop chaina brand bad experience flipkart customer service they misguided delivery time dont purchase item flipkart costly great laptop good product far waste money made scrap the design avita laptop sleek modern its incredibly lightweight making easy carry around the vibrant display responsive keyboard make joy use work entertainment a great choice students professionals alike i recently purchased avita laptop im impressed battery life it lasts entire workday without needing charge the performance smooth handling daily tasks ease highly recommended anyone looking reliable laptop affordable price
49,https://www.flipkart.com/hp-pavilion-14-touchscreen-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-14-dv2041tu-laptop/product-reviews/itm5b68c71d614ff?pid=COMGZHNMQFWGTVDX&lid=LSTCOMGZHNMQFWGTVDXHXPDCV&marketplace=FLIPKART,HP Pavilion 14 Touchscreen Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Pavilion 14-DV2041TU Laptop Reviews,HP,Pavilion 14 Touchscreen Intel Core i5 12th Gen 1235U,16 GB/512 GB SSD/Windows 11 Home,130,11,4,4.7,decent product but poor quality of sound system must buy moderate brilliant highly recommended brilliant perfect product must buy absolute rubbish absolute rubbish,the product good processor fast touch screen response great con poor sound system keeping mind bang olufsen installed quality speaker really pooroverall good probuct fully satisfied seems battery issue nice battery backup poor excellent product very elegant product day day use premium finish looks bold good battery life poor performance okay flipkart makes write review giving honest review defective product delivered flipkart screen black keyboard startso bad experience i facing flipkartso i recommend buy product flipkart please avoid purchase goods flipkart platform battery life worst
11,https://www.flipkart.com/asus-vivobook-s14-oled-intel-evo-h-series-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-s3402za-km501ws-thin-light-laptop/product-reviews/itm635eb6df61d1c?pid=COMGCG2GXUAAMYJF&lid=LSTCOMGCG2GXUAAMYJFOJKKYY&marketplace=FLIPKART,ASUS Vivobook S14 OLED Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home) S3402ZA-KM501WS Thin and Light Laptop Reviews,ASUS,Vivobook S14 OLED Intel EVO H-Series Intel Core i5 12th Gen 12500H,16 GB/512 GB SSD/Windows 11 Home,4600,442,4.4,4.8,highly recommended just wow valueformoney worth every single penny  bang for buck laptop fabulous terrific purchase good choice terrific purchase best in the market,trust this laptop performance superb multitasking work smoothly and coding software like vs code pycharm android studio etc work smoothly normal p video rendering work smoothly battery backup almost good we used battery laptop multitasking codingit gave hours battery backupdisplay charming display look like samsung superb amoled displaykeyboard typing experience best and keyboard backlight v prospremium design mine graygorgeous hdr k displayvery fast smooth experience thanks intel i th gen also evo certifiedcons slightly heavier battery backup could little morei turned every possible features prevent oled burninghowever feared i bought developement purpose ita great choice itpros great spec th gen intel gb ddr gb gen ssd k resolution oled one best aspect ratio only integrated iris graphics dedicated makes suitable programming office works very good keyboard backlights flexing large track pad metal body construction very compact light weight yet powerfullcons since oled display n to everyone trying buy new lappydisplay will never regretperformance great gb primary memory gen processorkeyboard second lenevo thinkpads awesomea executive look feeleven bottom speaker sound enoughbattery backup could hours triedfinal verdict with price five star writing review using almost month it nice balance cost premium stuffi chose give rating since i chose either accurately i say prosdisplay i feel high point even though glossy see reflections lightlook feel pretty satisfied build nice hold lift keyboard touch pad good toolatest tech th gen intel processor fingerprint sensor power excellent laptop solid metal build quality keyboard fantastic easy carry aroundpros out world oled screen k resolution lakh zenbook blazing fast intel th gen i beats th gen i ryzen yes read right go search excellant keyboard travel plus track pad two type c ports type c charger charge mobile well laptop charger metal construction backlit keyboard latest ssd very good laptop priceprosexcellent displayvery good keypadkeyboard better hp dell laptopsbig touchpadlightning fast fluid thanks th gen intel h series processorconsspeakers located base laptop you may feel sound loud enough using bed laphowever use table adequately loudsometimes fan bit noisy but given laptops capabilities expected doesnt bother much nitpick a value money product seems like direct competitor macbook air m everything working display main usp awe inspiring the metal body feels premium well made the processor snappy the sound pretty good well however though certified intel evo didnt give expected battery life still decent normal usage tipcharge new lappy hrs using first time excellent devicetop class displaybuttely smooth th gen h seriessmooth scrolling hzonly one disadvantage audio volumefeel low priceafter receiving today tested device later show roomsother asus laptops audio volume similarbefore buying please check audio volume fine youapart thisu wont able fine flawwith w chargerit charging quickly overall great device price range below review segmentdisplaythe hz oled nanoedge display laptop truly worldclass once start working youll never want go back normal display the clarity sharpness exceptional colors vivid clear you wont regret buying device smooth scrolling hz adds overall experience the standout feature display ability produce true
11,https://www.flipkart.com/asus-vivobook-s14-oled-intel-evo-h-series-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-s3402za-km501ws-thin-light-laptop/product-reviews/itm635eb6df61d1c?pid=COMGCG2GXUAAMYJF&lid=LSTCOMGCG2GXUAAMYJFOJKKYY&marketplace=FLIPKART&page=10,ASUS Vivobook S14 OLED Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home) S3402ZA-KM501WS Thin and Light Laptop Reviews,ASUS,Vivobook S14 OLED Intel EVO H-Series Intel Core i5 12th Gen 12500H,16 GB/512 GB SSD/Windows 11 Home,4600,442,4.4,4.6,fabulous classy product perfect product great product perfect product classy product highly recommended brilliant good good,single line go killer laptop price segmentbest multitasking absolutely fantastic deal great performance stunning visuals ive waited long get price launch price seriously i bought i loved cons gaming overall product good using asus since years second laptop asus products value money honestly go u wanna watch top notch content k best oled screen its fantasticdisplay sound performance good nice delightful loved amazing laptop compact size brilliant display product good service delivery bad experience performance good display best battery hours depending usage overall value money
2,https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-octa-core-7435hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-fa566ncr-hn054ws-laptop/product-reviews/itma4f834884f6b1?pid=COMH3ZFZSSC85WFC&lid=LSTCOMH3ZFZSSC85WFCCZDNPX&marketplace=FLIPKART,ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) FA566NCR-HN054WS Gaming Laptop Reviews,ASUS,TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS,16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050,1260,110,4.4,4.9,classy product really nice wonderful just wow brilliant classy product just wow good quality product brilliant highly recommended,very happy thiswindows little bit buggy hai laptop awesome nice i got beast laptop k big billion dayand giving good experience gaming hz refresh rate giving chills best gaming laptop thousand all time favorite great experience laptop go budget around kbeast comes performancei use coding gamingso problem whatsoeverinch added advantagelittle bulky expected gaming laptopi searched month buy gaming laptopthen bought onei confused leneovo ideapad acer nitro pavilion gaming last overall think asus tuf comes top alround capabilitieshope helps ive using laptop past week everything works good well its great value money product i using laptop last week work fine actually run android studio deployed code smooth value money the laptop amazing good speed the speaker sound could better the display alrt and ms office bit sad
2,https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-octa-core-7435hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-fa566ncr-hn054ws-laptop/product-reviews/itma4f834884f6b1?pid=COMH3ZFZSSC85WFC&lid=LSTCOMH3ZFZSSC85WFCCZDNPX&marketplace=FLIPKART&page=10,ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) FA566NCR-HN054WS Gaming Laptop Reviews,ASUS,TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS,16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050,1260,110,4.4,4.3,terrible product brilliant good super simply awesome not recommended at all did not meet expectations valueformoney worth the money wonderful,first little worried warranty process enquired laptop shopthey told u wont get warrnty u buy flipkartsoi contacted aus service center told go itdesign wise goodhave large screen laptops thats pretty goodits little heavierand also good battery backuprgb keyboard also stylishi doubt processor performance cuz amdi mainly brought this one favourite series love tuf a got today havent tested full potentialso update later test potential every thing good screen beating amazing laptop asus very impressive product worse laptop slow buggy i tried run laptop quite times gives different type problems every single time value money good performance okbattery okdisplay okspeaker average
59,https://www.flipkart.com/lenovo-amd-ryzen-3-quad-core-7330u-8-gb-512-gb-ssd-windows-11-home-tp-e14-gen-5-thin-light-laptop/product-reviews/itmba41ecb80a484?pid=COMHFEJKSZGDHBGB&lid=LSTCOMHFEJKSZGDHBGBEDGWGB&marketplace=FLIPKART,Lenovo AMD Ryzen 3 Quad Core 7330U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin and Light Laptop Reviews,Lenovo,AMD Ryzen 3 Quad Core 7330U,8 GB/512 GB SSD/Windows 11 Home,23,5,4.1,4.8,excellent good laptop delightful excellent brilliant,i bit skeptical buying laptop reviews but i still pursued reputation thinkpad series got years also design aesthetics stands variants brandsive changed laptop acer series i th generation gb ram tft display thinkpad e th gen amd u gb gb ram ips lcd antiglare display nits brightness the display good indeed the thinkpad i upgraded ram gb good laptop using ubuntu fedora wifi option keeps disappearing suddenly on windows runs fine works well nice laptop the issue warranty comes device months it means seller sold six months buying rest fine office day usage issues also heating issues thinkpad series never lets users strong build quality got around k upgradeable ram additional gb gb stickvery happy purchase great laptop has extra ram slot m slot upgrades great screen feels durable
21,https://www.flipkart.com/acer-one-14-amd-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-z2-493-thin-light-laptop/product-reviews/itm283f44123aab0?pid=COMGFHMJFHEDTDD4&lid=LSTCOMGFHMJFHEDTDD49T2ZEE&marketplace=FLIPKART,Acer One 14 AMD Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop Reviews,Acer,One 14 AMD Ryzen 3 Dual Core 3250U,8 GB/256 GB SSD/Windows 11 Home,639,67,4,4.1,decent product good quality product excellent good nice product super worth the money terrific purchase awesome nice,review days usagedisplay inch hd display bit averagebattery wh battery gives upto hrs battery backup depends usagecharging hrpeocessor ryzen u good processor day day task web browsing coding worksspeakers speaker quality averagewifi wifi range lowram gb ddr micron technology ram upgrade upto gb ramstorage gb samsung ssd also one free slot hddwebcam nice its good ryzen gb budget rate audiovery disappointingkeysvolume brightness key workinggot issuest day writting device ran problem i able fix easily super product really like laptop good value money best camera like laptop good according price best laptop quality performance are very goodi playing gta on this laptop with high settings fps good
21,https://www.flipkart.com/acer-one-14-amd-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-z2-493-thin-light-laptop/product-reviews/itm283f44123aab0?pid=COMGFHMJFHEDTDD4&lid=LSTCOMGFHMJFHEDTDD49T2ZEE&marketplace=FLIPKART&page=7,Acer One 14 AMD Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop Reviews,Acer,One 14 AMD Ryzen 3 Dual Core 3250U,8 GB/256 GB SSD/Windows 11 Home,639,67,4,4.0,valueformoney horrible worst experience ever decent product worst experience ever excellent unsatisfactory,velue money sound issue worst money high price quantity low not happy product year complete problem starts good product bad quality laptop hanging problem
57,https://www.flipkart.com/infinix-zero-book-ultra-series-laptop-intel-core-i9-12th-gen-12900h-16-gb-512-gb-ssd-windows-11-home-zl12-business/product-reviews/itmad7e026e8b8c5?pid=COMGMFK7B6FTNA4X&lid=LSTCOMGMFK7B6FTNA4XRZ631X&marketplace=FLIPKART,Infinix ZERO BOOK ULTRA Series Laptop Intel Intel Core i9 12th Gen 12900H - (16 GB/512 GB SSD/Windows 11 Home) ZL12 Business Laptop Reviews,Infinix,ZERO BOOK ULTRA Series Laptop Intel Intel Core i9 12th Gen 12900H,16 GB/512 GB SSD/Windows 11 Home,66,12,4.2,4.8,just wow great product unbelievable but truly perfect great product good just wow delightful excellent classy product excellent,one best very much comfortable it guysvery good laptop excellent intel th gen i processors high performance gb ram performancevery best high end software applications go without doubtspeaker performance battery backup best infinix promisedlook very much stylishsimply best compare laptops very nice product unbelievable truly perfect uncomparable good laptop in question answers people get months office subscription get itperformance wise ok looks goodbut problem video sometimes i connect jabber headset froze video amazing laptop amazing performance i suggest everyone much value money product amazing confrigration love it indeed touch pad problem managed using mouse cooling exhaust bottom place bed good deal considering i processor best laptopsuperb configuration reasonable price good laptop good product
68,https://www.flipkart.com/msi-katana-17-intel-core-i7-13th-gen-13620h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-144-hz-b13vek-254in-gaming-laptop/product-reviews/itm0fcd6b60bf584?pid=COMGMGSJYJE8PGEA&lid=LSTCOMGMGSJYJE8PGEAWH6QQH&marketplace=FLIPKART,MSI Katana 17 Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050/144 Hz) Katana 17 B13VEK-254IN Gaming Laptop Reviews,MSI,Katana 17 Intel Core i7 13th Gen 13620H,16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050/144 Hz,31,10,4.5,4.6,super very good really nice super perfect product wonderful mindblowing purchase super brilliant does the job,genuine product genuine performance love laptop love msi thanks flipcart a decent laptop rtx series the cons found battery performance right everything mind blowing msi katana good even best range display size performance refresh rate truly gaming segment awesome laptop usage month absolute beastboots less secs this best choice i ever made buy laptopthere heating issue alright nothing worry takes high voltage run processorits soo satisfying see colour breathing dark room value for money highly recommended the performance is very stable and the display quality is too good the battery shows low backup beside that it is a power for machine open box delivery great product amazing specs the msi katana beast one best value money gaming laptop market the th gen i processor combined gb ram rtx enough tackle titles gaming world the charging fast efficient battery life good overall great laptop the cons found msi providing backpack price it wouldve better also included always want charger if play games maximus playtime hrs charging this minus point laptop
4,https://www.flipkart.com/asus-tuf-gaming-a15-90whr-battery-amd-ryzen-7-octa-core-7735hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-140-tgp-fa577nu-lp082w-laptop/product-reviews/itm18565b89ac405?pid=COMGPFPCTS9SK94A&lid=LSTCOMGPFPCTS9SK94AUL5DCS&marketplace=FLIPKART,ASUS TUF Gaming A15 with 90WHr Battery AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050/144 Hz/140 TGP) FA577NU-LP082W Gaming Laptop Reviews,ASUS,TUF Gaming A15 with 90WHr Battery AMD Ryzen 7 Octa Core 7735HS,16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050/144 Hz/140 TGP,89,11,4.1,5.0,just wow best in the market terrific purchase performance wrapped in quality perfect product mindblowing purchase great product terrific purchase hated it unsatisfactory,nice high performance laptopno heating issues laptop really good deal k amazing packaging amazing battery life great performanced time spy scores also mark seen attached imagedefinitely great purchase this laptop beast terms performance packed good quality chassisthe model better finishing cheaper tuf laptop one thing note adapter pins big would required sockets meant high voltage appliances use travel adapter i personally biased towards asus honestly previous laptop asus tuf laptop served years i high hopes one almost year owning i i happy satisfied its fast reliable so far i really tuf the product greatsatisfied perfection asus tuf a very good laptop truly impressed packaging performance it going slowly beginning the problem disappeared two months use please buy laptop offline product issue sleep mode gone sleep wake
