Unique_ID,Product_URL,Product_Title,Brand,Model,Specifications,WiFi_Type,Colour,No_of_Ratings,No_of_Reviews,Overall_Rating,Average_Rating,Review_Titles,Review_Texts
42,https://www.flipkart.com/samsung-galaxy-tab-s9-fe-6-gb-ram-128-rom-10-9-inch-wi-fi-only-tablet-silver/product-reviews/itmaa02604246fa6?pid=TABGTDU7EHRHBNNF&lid=LSTTABGTDU7EHRHBNNFER8NZG&marketplace=FLIPKART&page=5,SAMSUNG Galaxy Tab S9 FE 6 GB RAM 128 GB ROM 10.9 inch with Wi-Fi Only Tablet (Silver) Reviews,SAMSUNG,Galaxy Tab S9 FE,6 GB RAM 128 GB ROM 10.9 inch,Wi-Fi Only,Silver,964,51,4.5,4.6,super mindblowing purchase excellent good choice delightful just okay highly recommended simply awesome mindblowing purchase dont waste your money,just jo itone best tab segment spen today i say technology become magic samsung samsung only one thing clear tab s fe android mah battery dolby enhances increases bass loudness requirement only via wifi screen share interaction possible and yes s pen main attraction amazing product best students purpose the best tab i ever have product delivered early no damage product very good student it useful product value money good product heating normal usage waste money dont go one thing dont buy flipkart return policy worrest please dont buy allowed return
8,https://www.flipkart.com/apple-ipad-9th-gen-64-gb-rom-10-2-inch-wi-fi-only-silver/product-reviews/itmd7d2c4840fa04?pid=TABG6VNCSZF7FBZJ&lid=LSTTABG6VNCSZF7FBZJMYWZER&marketplace=FLIPKART,Apple iPad (9th Gen) 64 GB ROM 10.2 inch with Wi-Fi Only (Silver) Reviews,Apple,9th Gen,64 GB ROM 10.2 inch with,Wi-Fi Only,Silver,54661,3630,4.6,4.9,best in the market best in the market great product brilliant really nice awesome simply awesome awesome must buy excellent,great device… if iphone recommended must buy itsuch amazing product price amazing product good this first apple product i using week mostly educational purposes like taking classes note makingpros battery life good last day normal usage performance good i played cod max settings ipad handle like piece cake screen large enough multitasking i personally use watch lecture rd screen take notes solve question remaining rd screencamera quality everything good box good conditioni purchased ipad gaming thanks flipkart giving productdont think second go buy i fully satisfied love hav beautiful apple product one word product woweverything perfectthanks flipkart i bought silver colour really awesome performance nice unbeatable price rangecamera decent understand mp apple battery backup nice the logo silver colour ipad really awesomethis really adventurous android users shift ios atmospherein box u get ipadadaptercharging cableapple logo stickersome documents i dont explanation make this ipad already favourite comes budget you know specificationsso go
8,https://www.flipkart.com/apple-ipad-9th-gen-64-gb-rom-10-2-inch-wi-fi-only-silver/product-reviews/itmd7d2c4840fa04?pid=TABG6VNCSZF7FBZJ&lid=LSTTABG6VNCSZF7FBZJMYWZER&marketplace=FLIPKART&page=10,Apple iPad (9th Gen) 64 GB ROM 10.2 inch with Wi-Fi Only (Silver) Reviews,Apple,9th Gen,64 GB ROM 10.2 inch with,Wi-Fi Only,Silver,54661,3630,4.6,4.9,simply awesome pretty good great product just wow must buy super brilliant classy product great product highly recommended,camera front cam good back cam ok battery it quite decent ok lasts day heavy usage screen very good display sound decent sound i foud ok watching online media charging time within hours full charge go overall worth i purchased study purposes notetaking after i went lots reviews internet i hesitant bit couldnt find studentfriendly price range it arrives earlier expected delivery date nice packages without damage the camera isnt great wasnt big deal im happy sturdy ipad best value money apple productbest value moneyoperating system smoothbattery life awesomecpu gpu times better among tablet pricecornssound qualityoutdated designspeaker placement slowed update battery life reduced want amazing product love itafter using like month heavy light task sure fantastic product just want mention performance excellent camera okayish not big deal dont purchase ipad cameraif purpose educational finek less amount considering power my first apple devicelooks pretty premium look feel osm experience using super smooth like water flow plane surfacethank soo much flipkart making dream true i love much superb
29,https://www.flipkart.com/oneplus-pad-2-8-gb-ram-128-rom-12-1-inch-wi-fi-only-tablet-nimbus-gray/product-reviews/itm322067307570d?pid=TABH2HGNNZYSZWHZ&lid=LSTTABH2HGNNZYSZWHZA7JLN9&marketplace=FLIPKART&page=8,OnePlus Pad 2 8 GB RAM 128 GB ROM 12.1 inch with Wi-Fi Only Tablet (Nimbus Gray) Reviews,OnePlus,Pad 2,8 GB RAM 128 GB ROM 12.1 inch,Wi-Fi Only,Nimbus Gray,902,81,4.6,4.6,just wow very poor simply awesome fair highly recommended excellent perfect product must buy brilliant could be way better,amazing wonderful since use dont buy pad i faced much performance drop pricey awesome good good product super smooth performance very nice good productprocessor smooth makkanvideo quality could betterexcellent battery quality god oneplus tab gb gb best tablet gaming best tablet youtuber display good
40,https://www.flipkart.com/samsung-galaxy-tab-s10-ultra-12-gb-ram-256-rom-14-6-inch-wi-fi-only-gaming-tablet-platinum-silver/product-reviews/itmf42bac1e9268b?pid=TABH4WDDZBEGZCBK&lid=LSTTABH4WDDZBEGZCBKMGYHG2&marketplace=FLIPKART,SAMSUNG Galaxy Tab S10 Ultra 12 GB RAM 256 GB ROM 14.6 inch with Wi-Fi Only Gaming Tablet (Platinum Silver) Reviews,SAMSUNG,Galaxy Tab S10 Ultra,12 GB RAM 256 GB ROM 14.6 inch,Wi-Fi Only,Platinum Silver,31,4,4.6,4.8,just wow very good perfect product wonderful,best multitasking laptop replacement entrainment great display good watching videos very good product excellent product
4,https://www.flipkart.com/apple-2024-ipad-air-m2-128-gb-rom-11-0-inch-wi-fi-only-blue/product-reviews/itmb01fe44a7923b?pid=TABHYZDZ5HE4YYFH&lid=LSTTABHYZDZ5HE4YYFHWFNG02&marketplace=FLIPKART,Apple 2024 iPad Air (M2) 128 GB ROM 11.0 Inch with Wi-Fi Only (Blue) Reviews,Apple,M2,128 GB ROM 11.0 Inch with,Wi-Fi Only,Blue,644,34,4.7,4.9,wonderful terrific terrific purchase just wow delightful valueformoney simply awesome perfect product ipad air m2 the champ best in the market,apples midrange tablet gets larger screen option power proenough powerful beast worth every penny powerfullooking awesomegenuine productbattery also powered i got purple colourits awesome quiet good note taking may prefer gen tempered glass spidgen i using days performance good i dont like display much gets job donego gb model atleast otherwise memory run soon what beast good better ipad th gen order delayed flipkart managed deliver promised packaging good overall experience satisfactoryout box ipad air m fluid operate screen display excellent wifi connectivity flawless u use secondary laptop go apple ecosystem exlent
4,https://www.flipkart.com/apple-2024-ipad-air-m2-128-gb-rom-11-0-inch-wi-fi-only-blue/product-reviews/itmb01fe44a7923b?pid=TABHYZDZ5HE4YYFH&lid=LSTTABHYZDZ5HE4YYFHWFNG02&marketplace=FLIPKART&page=4,Apple 2024 iPad Air (M2) 128 GB ROM 11.0 Inch with Wi-Fi Only (Blue) Reviews,Apple,M2,128 GB ROM 11.0 Inch with,Wi-Fi Only,Blue,644,34,4.7,5.0,super highly recommended horrible great product,good nice ipad like amazing lovely it doesnt calling facility do buy it cannot use whatapp viber messenger it cannot also receive sms send wifi plus g cellular mode performance buttery smooth the new landscape front camera works great video calls happy flipcart offer quick delivery best ipad current lineup
25,https://www.flipkart.com/lenovo-tablet-m9-4-gb-ram-64-rom-9-inch-wi-fi-only-frost-blue/product-reviews/itm53f74873a00f9?pid=TABGPZFKPHQSZ6PG&lid=LSTTABGPZFKPHQSZ6PGEBMGXR&marketplace=FLIPKART,Lenovo Tablet M9 4 GB RAM 64 GB ROM 9 Inch with Wi-Fi Only Tablet (Frost Blue) Reviews,Lenovo,Tablet M9,4 GB RAM 64 GB ROM 9 Inch,Wi-Fi Only,Frost Blue,907,79,4.3,4.5,terrific very good nice product wonderful good quality product classy product perfect product fabulous very good wonderful,my needs simple awesome display lightest weight cause strain fatigue hands latest android builtin security nice hear music must option plug wired headset well latest bt techall met product takehome price including bank offer citibankaxis credit card made sweeter deali update couple weeks usage nice far good im reviewing product days purchase this product looks good price range camera quality ok good video calls dont expect photoshoot battery standby good has good display comfort sound quality also good you prefer tab price they give tablet charger charging cable tab case looks good hard plastic stand sim ejector manual tablet goodandroid value money value money product good good teblet fantastic tablet affordable price superb very good
25,https://www.flipkart.com/lenovo-tablet-m9-4-gb-ram-64-rom-9-inch-wi-fi-only-frost-blue/product-reviews/itm53f74873a00f9?pid=TABGPZFKPHQSZ6PG&lid=LSTTABGPZFKPHQSZ6PGEBMGXR&marketplace=FLIPKART&page=8,Lenovo Tablet M9 4 GB RAM 64 GB ROM 9 Inch with Wi-Fi Only Tablet (Frost Blue) Reviews,Lenovo,Tablet M9,4 GB RAM 64 GB ROM 9 Inch,Wi-Fi Only,Frost Blue,907,79,4.3,4.9,must buy simply awesome worth every penny perfect product nice product very poor worth every penny waste of money awesome,nice product range a good tab spec also good overall good product lenovothanks flipkart good service time good good product range cemera quality tooo worest iam happy very good product very poor display quality camera performance nice product
18,https://www.flipkart.com/lenovo-legion-12-gb-ram-256-rom-8-8-inch-wi-fi-only-gaming-tablet-storm-grey/product-reviews/itm0ef682882fb16?pid=TABH2H7PMUXU4KSP&lid=LSTTABH2H7PMUXU4KSPGMINSC&marketplace=FLIPKART,Lenovo Legion 12 GB RAM 256 GB ROM 8.8 inch with Wi-Fi Only Gaming Tablet (Storm Grey) Reviews,Lenovo,Legion,12 GB RAM 256 GB ROM 8.8 inch,Wi-Fi Only,Storm Grey,199,23,4.5,4.6,simply awesome terrific purchase simply awesome very good just okay awesome mindblowing purchase fabulous super must buy,this great device multitasking clean software experience great bang buck the product perfect size personal usage gaming great especially bypass charging mode heavy games the weight heavy feels almost like phone excellent product lenovo however china newer release product gen chipset looking forward one good compact one multimedia trading best portability great gaming loved bypass charging feature display could amoledpoledthe battery great sim slotcamera really needs work quite oldage dont expect clear pdf images thisother real cons would loved get free stylusonly buy main objective gaming studying its compact gaming bomb i mean literally bomb too much heating issue awesome battery backup this is for gamers good gaming overall performance good battery draining easily even gaming time look nice value money segment beautiful performance bgmiand dolby atmos sound unbelievable worthy money good tablet value money a nexus like tab really awesome responsive cost midrange phone tab truly flagship one
18,https://www.flipkart.com/lenovo-legion-12-gb-ram-256-rom-8-8-inch-wi-fi-only-gaming-tablet-storm-grey/product-reviews/itm0ef682882fb16?pid=TABH2H7PMUXU4KSP&lid=LSTTABH2H7PMUXU4KSPGMINSC&marketplace=FLIPKART&page=2,Lenovo Legion 12 GB RAM 256 GB ROM 8.8 inch with Wi-Fi Only Gaming Tablet (Storm Grey) Reviews,Lenovo,Legion,12 GB RAM 256 GB ROM 8.8 inch,Wi-Fi Only,Storm Grey,199,23,4.5,4.8,worth every penny delightful very good highly recommended bad quality awesome highly recommended expected a better product awesome great product,after using days i found overall performance good if someone wants perfect tab studies gaming enjoying movies under segment i would suggest purchase tab all good battery ok bought initially launch the price decreased drastically bbd bit disappointed otherwise product wise its fantastic tablet the form factor excellent reading browsing display quality excellent no heating issues least case excellent piece one man army mobile the lower charging port stopped charging return policy endedhad change charger chargingbattery backup good it good gaming gaming i feel heat iam playing home fan atmosphere hot tap gets good multimedia also good option battery backup almost hour playing bgmi fpsover good tabthe app support ui bit lag supporting every appand like mobile using big screen ui excellent its gaming tab cz gets warm mins session gaming runs bgmi smooth extreme you feel warmth tablet palm holding not recommended best tab gaming watching videos handy yet good performance display audio quality commendable good product
52,https://www.flipkart.com/realme-pad-6-gb-ram-128-rom-10-4-inch-4g-tablet-gold/product-reviews/itmd6997bec96502?pid=TABGKV69TJRZSVJV&lid=LSTTABGKV69TJRZSVJVX5VHW4&marketplace=FLIPKART,realme Pad 6 GB RAM 128 GB ROM 10.4 inch with 4G Tablet (Gold) Reviews,realme,Pad,6 GB RAM 128 GB ROM 10.4 inch,4G Tablet,Gold,56441,5774,4.4,4.7,terrific purchase nice product mindblowing purchase simply awesome perfect product good quality product classy product wonderful excellent worth the money,good displaynice battery backupsound quality also goodoverallgreat study purpose value money really good everythingyou play bgmi hd high good smoothultra without lagloved nice product vry smoothly work good product deliverd thank flipkart good normal work value money ram management okhighly secure app like marrow working fine its really good tablet proce rangecamera okbattery backup awesome believe attended day long training tab morning am evening pm webexaudio n video whole day training battery till juice leftandroid smoothmade audio calls g goodonly problem switchoff start charge tab switchon automaticallydisplay good watched ipl matches such nice product i suggest purchase go best entertainment online classes note gamingvalue money
52,https://www.flipkart.com/realme-pad-6-gb-ram-128-rom-10-4-inch-4g-tablet-gold/product-reviews/itmd6997bec96502?pid=TABGKV69TJRZSVJV&lid=LSTTABGKV69TJRZSVJVX5VHW4&marketplace=FLIPKART&page=10,realme Pad 6 GB RAM 128 GB ROM 10.4 inch with 4G Tablet (Gold) Reviews,realme,Pad,6 GB RAM 128 GB ROM 10.4 inch,4G Tablet,Gold,56441,5774,4.4,4.7,brilliant wonderful must buy awesome brilliant fabulous classy product classy product decent product really nice,i loved pretty goodcamera also pretty good u expect decent pics wont disappoint yousound quality extraordinaryenhance extra boost setting sound bass sound section settingsperformance also pretty good screen lovable good sizebrighness descent per screen video calls meeting gonna fantasticits genuine review using two daysi gonna update review i face issue thank satisfied price performance vry well tablet best product best class tablet try put offers credit card price eyes close june im writing realme launching coolest snd must better tab coming days better wait just awesome product battery good long lastingcamera avgdisplay performance excellenceoverall nice gaming experience good value moneypros best performance k segment mediatek g soc good camera online class meetings very good battery backup hours usage standby time very good display excellent loud clear sound system light slim tabletcons no updates given realme camera couldve improved face id sometimes dont work properly times works well it fixed update realme ui offer great fe this realme tab really worth spending moneyi loved product flipkart delivery time it smooth looks good feels like premium product battery backup good display best feature tab worth purchasing should wait longterm usage review i love realme pad
23,https://www.flipkart.com/lenovo-tab-m10-plus-3rd-gen-6-gb-ram-128-rom-10-61-inch-wi-fi-only-tablet-storm-grey/product-reviews/itm24ec5c7efc743?pid=TABGZEZPKZ7MUDUC&lid=LSTTABGZEZPKZ7MUDUCTD9HL7&marketplace=FLIPKART,Lenovo Tab M10 Plus (3rd Gen) 6 GB RAM 128 GB ROM 10.61 inch with Wi-Fi Only Tablet (Storm Grey) Reviews,Lenovo,Tab M10 Plus (3rd Gen),6 GB RAM 128 GB ROM 10.61 inch,Wi-Fi Only,Storm Grey,588,41,4.2,4.3,wonderful super awesome really nice brilliant good choice very good absolute rubbish nice perfect product,good nice best tablet ever i i confusion im planning purchase redmi tablet lenovo tablet lots thinking i decided buy lenovo tablet really worth too awesome tablet this and well registered lenovo care got accident warrenty year product year one time repair tablet accidentally damage secret so dont think too much go for lenovo gb ram gb rom good production good best product price good tab working well good day day works good automatic hang not good verry bad experience onoff switch control ok ok hangs sometimes best price
23,https://www.flipkart.com/lenovo-tab-m10-plus-3rd-gen-6-gb-ram-128-rom-10-61-inch-wi-fi-only-tablet-storm-grey/product-reviews/itm24ec5c7efc743?pid=TABGZEZPKZ7MUDUC&lid=LSTTABGZEZPKZ7MUDUCTD9HL7&marketplace=FLIPKART&page=4,Lenovo Tab M10 Plus (3rd Gen) 6 GB RAM 128 GB ROM 10.61 inch with Wi-Fi Only Tablet (Storm Grey) Reviews,Lenovo,Tab M10 Plus (3rd Gen),6 GB RAM 128 GB ROM 10.61 inch,Wi-Fi Only,Storm Grey,588,41,4.2,4.6,dont waste your money awesome must buy wonderful just wow utterly disappointed expected a better product horrible delightful moderate,expecting android pci even used web tethering startgb ram ghz snapdragon boast hangs usb all ram eaten away android image loading absolute dead bodybetter gb ram pc butsamsung mobile f leap compared snailmust open connect products easily struggle several days many updates failedcant even return living dead desk nice product good my best experience value money good product no special very poor performanceeven without installing additional appstablet lags frequently spacially settings launcher appsomehow i able manage using rd party launcher setting apps etc sluggish i bought wifi version battery drained fast product slim super fast gb ram processor amazing lovely within budget tabs you cant play videos p app camera poor quality rest good
3,https://www.flipkart.com/apple-2022-ipad-pro-4th-gen-512-gb-rom-11-0-inch-wi-fi-5g-silver/product-reviews/itm12927a2b88d55?pid=TABGJ6XUE3PX6ZKX&lid=LSTTABGJ6XUE3PX6ZKXLDRZHS&marketplace=FLIPKART,Apple 2022 iPad Pro (4th Gen) 512 GB ROM 11.0 inch with Wi-Fi+5G (Silver) Reviews,Apple,4th Gen,512 GB ROM 11.0 inch with,Wi-Fi+5G (Silver,Silver,1048,72,4.7,5.0,must buy highly recommended wonderful must buy worth every penny mindblowing purchase brilliant mindblowing purchase classy product worth every penny,great tablet this first apple device take time get used i understood limitations pleasant experience i especially liked sound quality device in terms performance never lags anything i play cod mobile running smoothly without framedrop really liked well designed nice product awesome niceee product performance display top notchbattery backup could better great experience powerful m chip best tablet ever usedhere include reviewsdisplay performancecamera battery sound the battery life display amazingcamera okayishit doesnt matter muchgood note taking multitasking value money product its simply outstanding really great tablet terms performance best thing saved lot buying flipkart decent battery backup camera quality good transfer camera pics phone quality comparison and processor amazing i use watch videos sketch procreate i checked serial apple website warranty everything fine got year warranty date purchase
3,https://www.flipkart.com/apple-2022-ipad-pro-4th-gen-512-gb-rom-11-0-inch-wi-fi-5g-silver/product-reviews/itm12927a2b88d55?pid=TABGJ6XUE3PX6ZKX&lid=LSTTABGJ6XUE3PX6ZKXLDRZHS&marketplace=FLIPKART&page=7,Apple 2022 iPad Pro (4th Gen) 512 GB ROM 11.0 inch with Wi-Fi+5G (Silver) Reviews,Apple,4th Gen,512 GB ROM 11.0 inch with,Wi-Fi+5G (Silver,Silver,1048,72,4.7,4.9,classy product simply awesome good choice mindblowing purchase must buy best in the market simply awesome must buy excellent highly recommended,working fine as i expected awesome product best every device feels sluggish boring using trust delivers money paying also particularly i wanna point speakers beast almost give u surround sound experience u watch laying bed nice i lucky get i pad cheap rate flipkart amazing experience m chip smooth performance best best just awesome prodisplayspeaker batterycons price k lesser its first apple product i im love extremely powerful gadget
16,https://www.flipkart.com/huawei-matepad-t8-lte-2-gb-ram-32-rom-8-inch-4g-tablet-deepsea-blue/product-reviews/itm53b8b68284d9e?pid=TABFU3TKYYQ8NFMY&lid=LSTTABFU3TKYYQ8NFMYAP6DFD&marketplace=FLIPKART,Huawei MatePad T8 LTE 2 GB RAM 32 GB ROM 8 inch with 4G Tablet (Deepsea Blue) Reviews,Huawei,MatePad T8 LTE,2 GB RAM 32 GB ROM 8 inch,4G Tablet,Deepsea Blue,473,44,3.8,4.3,pretty good nice product good quality product fair simply awesome fair great product terrific purchase just wow fabulous,super i like firstly tablet free google ie play store gmail youtube nothing google earlier used work arounds allowed installing google play services huawei devices nothing works you find many apps huawei app gallery also many rd party solutions like apkpure aurora store etc get applications use for email comes preinstalled client use mail stuff youtube us this new buyers huawei devices huawei device doesnt support google apps services i knew though i bought build quality huawei gives best price i guarantee how run google services you browser whatsapp available outsource apk format you buy device believe build quality google services thanks prosi better build quality metal bodyii full day battery lifeiii best online classesconsi very bad camera qualityii lack google servicesiii very slow charging take hours full charge best one nice huawei best company good nice using kids this product good range the app give top notch performance use day day tablet the battery backup good the major problem i face installing apps apps wont run without google services i bought tablet knowing i wont get google services if ready go take challenge huawei matepad t best price range good design look superb school child
16,https://www.flipkart.com/huawei-matepad-t8-lte-2-gb-ram-32-rom-8-inch-4g-tablet-deepsea-blue/product-reviews/itm53b8b68284d9e?pid=TABFU3TKYYQ8NFMY&lid=LSTTABFU3TKYYQ8NFMYAP6DFD&marketplace=FLIPKART&page=3,Huawei MatePad T8 LTE 2 GB RAM 32 GB ROM 8 inch with 4G Tablet (Deepsea Blue) Reviews,Huawei,MatePad T8 LTE,2 GB RAM 32 GB ROM 8 inch,4G Tablet,Deepsea Blue,473,44,3.8,4.0,terrific purchase valueformoney worthless just okay nice product worth the money worth the money,must this product awesomewith hz refresheate careful riskcamera automatically working google ban companynot supporting google app money waste ok hanging good many very good product huaweii really like screen quality performancerecommended everyone good tablet budget good
44,https://www.flipkart.com/swipe-slate-2-gb-ram-16-rom-10-1-inch-4g-tablet-gold/product-reviews/itma4b2007abb2be?pid=TABFTWUV5TQMGQVB&lid=LSTTABFTWUV5TQMGQVBQ5QKVU&marketplace=FLIPKART,Swipe Slate 2 2 GB RAM 16 GB ROM 10.1 inch with 4G Tablet (Gold) Reviews,Swipe,Slate 2,2 GB RAM 16 GB ROM 10.1 inch,4G Tablet,Gold,699,119,3.1,3.9,wonderful wonderful just okay expected a better product does the job decent product super highly recommended dont waste your money very poor,nice product good everything okk sound much badd touch working properlywest money dont buy less sound speaker back side slow performance very nice good best tab sound low good product value money i disappointed tab poor display software very poor product dont buy months used found iligal device notification battery dead
44,https://www.flipkart.com/swipe-slate-2-gb-ram-16-rom-10-1-inch-4g-tablet-gold/product-reviews/itma4b2007abb2be?pid=TABFTWUV5TQMGQVB&lid=LSTTABFTWUV5TQMGQVBQ5QKVU&marketplace=FLIPKART&page=5,Swipe Slate 2 2 GB RAM 16 GB ROM 10.1 inch with 4G Tablet (Gold) Reviews,Swipe,Slate 2,2 GB RAM 16 GB ROM 10.1 inch,4G Tablet,Gold,699,119,3.1,5.0,worth every penny worthless moderate bad quality,nice value money dont buy waste money display screen delicate speaker insufficient speaker n battery life bad overall satisfied products performance tab stop working less monthsnot able trace legal manufacture file complaint
41,https://www.flipkart.com/samsung-galaxy-tab-s6-lite-stylus-4-gb-ram-64-rom-10-4-inch-4g-tablet-oxford-gray/product-reviews/itm19e1034e7ba40?pid=TABGF9XMFTUHN9CJ&lid=LSTTABGF9XMFTUHN9CJOC6ZRY&marketplace=FLIPKART,SAMSUNG Galaxy Tab S6 Lite With Stylus 4 GB RAM 64 GB ROM 10.4 inch with 4G Tablet (Oxford gray) Reviews,SAMSUNG,Galaxy Tab S6 Lite With Stylus,4 GB RAM 64 GB ROM 10.4 inch,4G Tablet,Oxford gray,15649,1184,4.5,4.9,worth every penny terrific super just wow brilliant delightful terrific terrific awesome terrific purchase,bought device dec l bit skeptical buying product late turned one the best purchases i ever mades pen price range amazing works flawlessly pretty amazing make notesperformance adequatedisplay impressiveperfect form factor amazing buildgreat speakers amazing media consumptionoverall looking tablet mainly art making notes media consumption cannot better pric really good price range ideal students absolutely perfect loved performance perfection calibration only one sentenceit gives you everything you want great product updates samsung snapdragon processor thats frame drops free fire coc subway surfers smooth the pen features blow mind dont worry charging takes hours very useful online classestaking notes painting etc good study one best tab price range display also good battery also good but processor ok price range lots features available work help s pen s pen also working vey fine i love tab clearly best tab segment every way performance display good value money my son likes itneed screen guard flipcover little sleepary its fantastic tab especially online classes pdf notes books s pen also well note taking its useful tab u absolutely go
41,https://www.flipkart.com/samsung-galaxy-tab-s6-lite-stylus-4-gb-ram-64-rom-10-4-inch-4g-tablet-oxford-gray/product-reviews/itm19e1034e7ba40?pid=TABGF9XMFTUHN9CJ&lid=LSTTABGF9XMFTUHN9CJOC6ZRY&marketplace=FLIPKART&page=10,SAMSUNG Galaxy Tab S6 Lite With Stylus 4 GB RAM 64 GB ROM 10.4 inch with 4G Tablet (Oxford gray) Reviews,SAMSUNG,Galaxy Tab S6 Lite With Stylus,4 GB RAM 64 GB ROM 10.4 inch,4G Tablet,Oxford gray,15649,1184,4.5,4.6,mindblowing purchase super super terrific purchase terrific decent product brilliant protection plan and emi charges brilliant classy product,very much appreciated product helpful online lessons pen also well excellent aone at first i doubt doesnt work properly did i spend much tab these questions mind but using believe its soo goodso smooth longstanding battery i literally charge using days the display amazing ofcourse samsung known best display there many advanced features you connect samsung mobile there spen given you wonderful paintings also amazing tab value money using days days battery life full charge student pen makes job easy must buy tab awesome product the tab two stereo speakers right side speaker isnt optimum tends crackle full volume except everything else point good tablet missed add protection plan wont able add purchase later bought zero interest emi i charged emi merchandise fee platforms very good tab for trading special features samsung dexthanks samsung thanks flipkart best premium tab value moneymust try without second thoughts
2,https://www.flipkart.com/acer-one-4-gb-ram-64-rom-10-1-inch-4g-tablet-rear-rose-gold-front-white/product-reviews/itm85eaf04f8aad0?pid=TABG84265GDWUAFJ&lid=LSTTABG84265GDWUAFJFWN6C9&marketplace=FLIPKART,"Acer One 4 GB RAM 64 GB ROM 10.1 Inch with 4G Tablet (Rear: Rose Gold, Front: White) Reviews",Acer,One,4 GB RAM 64 GB ROM 10.1 Inch,4G Tablet,"Rear: Rose Gold, Front: White",2980,331,3.8,4.5,good quality product really nice delightful wonderful pretty good fabulous fabulous must buy mindblowing purchase highly recommended,battery gooddisplay could better gb worthy enoughoverall great buy value price display could better nice good good features gb gb configaration lithium ioan battery issue operate tabletaccer good brand display hd good gb expandable calling tab overall goodcamera quality poor mentioned megapixel not happyno flashvalue money forget camera quality good product it gift elder sonhe like much product good price high a well priced almost required features value money product especially comparison samsung tabsbeen using almost weeks complaints yetgood online classes well gaming good battery performance running day long significant net meetings gamingno lags stutters good camera musicspeakers ticks boxesonly big negative personally its made china product i didnt know buying a good quality product best product range
2,https://www.flipkart.com/acer-one-4-gb-ram-64-rom-10-1-inch-4g-tablet-rear-rose-gold-front-white/product-reviews/itm85eaf04f8aad0?pid=TABG84265GDWUAFJ&lid=LSTTABG84265GDWUAFJFWN6C9&marketplace=FLIPKART&page=10,"Acer One 4 GB RAM 64 GB ROM 10.1 Inch with 4G Tablet (Rear: Rose Gold, Front: White) Reviews",Acer,One,4 GB RAM 64 GB ROM 10.1 Inch,4G Tablet,"Rear: Rose Gold, Front: White",2980,331,3.8,4.2,very poor awesome worthless did not meet expectations delightful good worst experience ever wonderful dont waste your money absolute rubbish,simply horribleplease dont buy thisu dont get spare parts easily very nice bad tab working good price not performing well bad quality tab got defective product nice not good product poor quality product
19,https://www.flipkart.com/lenovo-m8-fhd-2nd-gen-3-gb-ram-32-rom-8-inch-wi-fi-only-tablet-platinum-grey/product-reviews/itm66a707d30e470?pid=TABG6W36FEVDYKH3&lid=LSTTABG6W36FEVDYKH3GPXQAU&marketplace=FLIPKART,Lenovo M8 FHD (2nd Gen) 3 GB RAM 32 GB ROM 8 inch with Wi-Fi Only Tablet (Platinum Grey) Reviews,Lenovo,M8 FHD (2nd Gen),3 GB RAM 32 GB ROM 8 inch,Wi-Fi Only,Platinum Grey,217,15,3.8,4.8,wonderful delightful pretty good awesome super must buy wonderful worth every penny fabulous worthless,nice very nicecamera quality good the product good could given case cover its good product children usits perfomance amazingthanks delivery time excellent full hd really worth nice tabvalue moneyjust buy ok good product camera working properly returns facility working app
19,https://www.flipkart.com/lenovo-m8-fhd-2nd-gen-3-gb-ram-32-rom-8-inch-wi-fi-only-tablet-platinum-grey/product-reviews/itm66a707d30e470?pid=TABG6W36FEVDYKH3&lid=LSTTABG6W36FEVDYKH3GPXQAU&marketplace=FLIPKART&page=2,Lenovo M8 FHD (2nd Gen) 3 GB RAM 32 GB ROM 8 inch with Wi-Fi Only Tablet (Platinum Grey) Reviews,Lenovo,M8 FHD (2nd Gen),3 GB RAM 32 GB ROM 8 inch,Wi-Fi Only,Platinum Grey,217,15,3.8,4.65,dont waste your money expected a better product waste of money dont waste your money useless product,very bad verry slow speedafter kbps speed update app install problem not goodbecause sim sloter its useful
47,https://www.flipkart.com/iball-itab-bizniz-mini-2-gb-ram-32-rom-8-inch-4g-tablet-coal-black/product-reviews/itm8cb3e09505ea4?pid=TABGNY7YZBVH4GNN&lid=LSTTABGNY7YZBVH4GNN55ZLNI&marketplace=FLIPKART,iball iTAB BizniZ Mini 2 GB RAM 32 GB ROM 8 inch with 4G Tablet (Coal Black) Reviews,iball,iTAB BizniZ Mini,2 GB RAM 32 GB ROM 8 inch,4G Tablet,Coal Black,145,20,3.7,5.0,excellent terrific worth every penny wonderful useless product could be way better simply awesome unsatisfactory very poor great product,excellent product price value money tablet good price nice product valuable buying week display screen problem service centre replacement i dont like flipkart product no battery backup super brand new product actually i afraid used product duplicate product open box delivery i checked whole product checking whole product i got know original product i love i used product car dash i stick tablet using magnet holder battery good value money display blinking poor product too poor quality value product price
