Unique_ID,Product_URL,Product_Title,Model,Colour,No_of_Ratings,No_of_Reviews,Overall_Rating,Average_Rating,Price,Storage_GB,Review_Titles,Review_Texts,Price_Category,Review_Word_Count,Price_Range,Review_Length,Review_Title_Sentiment,Sentiment_Label,Review_Sentiment,Sentiment_Num,Sentiment_Code,Model_Code,Color_Code
45,https://www.flipkart.com/samsung-galaxy-m35-5g-thunder-grey-128-gb/product-reviews/itm94360d23ec184?pid=MOBH2Z9YE2ZF9E6P&lid=LSTMOBH2Z9YE2ZF9E6PFT8JAV&marketplace=FLIPKART%27&page=4,"SAMSUNG Galaxy M35 5G (Thunder Grey, 128 GB) Reviews",SAMSUNG Galaxy M35 5G,Thunder Grey,582.0,39.0,4.4,4.8,18999.0,128,must buy super horrible good quality product worthless fabulous dont waste your money unsatisfactory dont waste your money,the best part samsung promised major updates many security updates i like best im facing lots bugs phone lags frustrating im sure phone i wouldnt recommend phone good this product defective its stopped working today bettry picup good overall ph good feeling buggy lagging issue waste of money phone heating muchbattery dariningthere headphone jackdisplay seems fadedcamera quality even worse low price samsung phone mpill suggest buy phone price,15K-20K,68,15K-25K,68,Neutral,1,Negative,-1,0,36,46
41,https://www.flipkart.com/samsung-galaxy-m14-4g-arctic-blue-64-gb/product-reviews/itm3193199adbbec?pid=MOBGYYZJ8ZUBWGJH&lid=LSTMOBGYYZJ8ZUBWGJH5GNHS9&marketplace=FLIPKART,"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB) Reviews",SAMSUNG Galaxy M14 4G,Arctic Blue,2696.0,109.0,4.1,4.0,9499.0,64,worth the money terrific hated it awesome delightful nice worth every penny nice product just okay just okay,looking good nice performance very nice everything ok buttery mh flipkart showing mh buttery good dont lie ever tell truth its mind blowing nice light weight it good best phone work after days use look good mah battery available mah its really good product,5K-10K,44,5K-10K,44,Positive,2,Positive,1,1,34,2
41,https://www.flipkart.com/samsung-galaxy-m14-4g-arctic-blue-64-gb/product-reviews/itm3193199adbbec?pid=MOBGYYZJ8ZUBWGJH&lid=LSTMOBGYYZJ8ZUBWGJH5GNHS9&marketplace=FLIPKART&page=10,"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB) Reviews",SAMSUNG Galaxy M14 4G,Arctic Blue,2696.0,109.0,4.1,4.6,9499.0,64,awesome mindblowing purchase good quality product highly recommended terrific purchase very poor super perfect product fair nice product,top nice nice good quality nice i express told battery capacity kvahbutgivenless battery kvahsoits better replace battery thanks it mah but description mentioned mah battery contacted customer care said check vender themby image mentioned g g supportable budget prizes samsung good best price range good elder people samsung good,5K-10K,49,5K-10K,49,Positive,2,Positive,1,1,34,2
48,https://www.flipkart.com/samsung-galaxy-s25-5g-mint-256-gb/product-reviews/itm2196514814ed7?pid=MOBH8K8UQ5RYGUPF&lid=LSTMOBH8K8UQ5RYGUPFAUX9LE&marketplace=FLIPKART,"SAMSUNG Galaxy S25 5G (Mint, 256 GB) Reviews",SAMSUNG Galaxy S25 5G,Mint,339.0,42.0,4.6,5.0,89999.0,256,highly recommended worth every penny simply awesome perfect product just wow terrific purchase must buy awesome terrific purchase worth every penny,beyond expectation top notch performance no heating issue battery till excellent go snapdragon elite cherry top ai features next level feels like magic heres short reviewmy samsung galaxy s experience starsim loving s the performance lightningfast camera amazing especially low light battery life impressive the display stunning highly recommend heavy users gamers photography enthusiasts snapdragon elite ufs storage ultra fast mb application takes sec installation device one ui feels butter smooth device no heating issues battery lasts day normal usage happy purchase preordered th jan got device th feb using days one best phone ive ever usedperformance batterylooks specially camera top notch every aspect full checked better iphones superb phone camera simmiler s gone custmer purchase high range k samsung quality batter mah low decent camera performance excellent slight heating issue data transferringrest one ui smooth first days use great product very nice looking good smartphone,30K+,146,40K+,146,Positive,2,Positive,1,1,39,32
48,https://www.flipkart.com/samsung-galaxy-s25-5g-mint-256-gb/product-reviews/itm2196514814ed7?pid=MOBH8K8UQ5RYGUPF&lid=LSTMOBH8K8UQ5RYGUPFAUX9LE&marketplace=FLIPKART&page=4,"SAMSUNG Galaxy S25 5G (Mint, 256 GB) Reviews",SAMSUNG Galaxy S25 5G,Mint,339.0,42.0,4.6,5.0,89999.0,256,worth every penny super super wonderful excellent perfect product best in the market terrific not good fabulous,the sleek design new phone truly captivating its advanced camera features promise stunning photos videos the powerful processor ensures smooth multitasking lagfree experience the vibrant display offers immersive visuals contentits definitely device pushes boundaries mobile technologythe battery last full day need charge oncethere heating issue even use sunlight hot dayi preordered phone ex first time samsung user upgrade yr old realme pro its quite huge upgrade me camera super decent image quality even x zoom clear display even bright day light one ui beast custom os it quite simple nonsense stuff smooth i used miui realme ui past match battery per old phone its average since mah battery got best deal great mobile thanks flipkart everything great dont expect extraordinary battery lifebattery life goodyoull last day chargecamera goodperformance topnotch super computer speed very good fantastic far better google pixel battery backup good camera performance amazing overall i love phone quality iphone iphone much better one best mobile i ever used beforei iphone user st time i brought samsung andthis best decision love smoothdesign look awesome perfect one hand users,30K+,179,40K+,179,Positive,2,Positive,1,1,39,32
37,https://www.flipkart.com/samsung-galaxy-a16-5g-blue-black-128-gb/product-reviews/itmeb3b07d3eff44?pid=MOBH5JJ4SNXPVEY5&lid=LSTMOBH5JJ4SNXPVEY550IGBO&marketplace=FLIPKART,"SAMSUNG Galaxy A16 5G (Blue Black, 128 GB) Reviews",SAMSUNG Galaxy A16 5G,Blue Black,1028.0,81.0,4.2,4.7,16999.0,128,just wow simply awesome simply awesome super just okay great product fabulous worth the money terrific purchase awesome,very good phone thanks flipkart good product quality good i like awesome samsung a nice daily usagecamera quality meet expections rest features good go super product good happy,15K-20K,28,15K-25K,28,Positive,2,Positive,1,1,31,6
37,https://www.flipkart.com/samsung-galaxy-a16-5g-blue-black-128-gb/product-reviews/itmeb3b07d3eff44?pid=MOBH5JJ4SNXPVEY5&lid=LSTMOBH5JJ4SNXPVEY550IGBO&marketplace=FLIPKART&page=8,"SAMSUNG Galaxy A16 5G (Blue Black, 128 GB) Reviews",SAMSUNG Galaxy A16 5G,Blue Black,1028.0,81.0,4.2,4.6,16999.0,128,good choice worst experience ever hated it classy product delightful highly recommended very poor wonderful terrible product did not meet expectations,very nice the finger print access stopped working within week camera quality bad good phone like the samsung galaxy a praised solid performance inch hd display longlasting mah battery users appreciate decent camera quality sleek design great value money making reliable choice seeking affordable wellrounded smartphone the phone software issue connecting internet however connected wifi showing internet due reason i unable use worth rupees hopeless quilty phone upto markslow charging ui waste,15K-20K,72,15K-25K,72,Negative,0,Positive,1,1,31,6
36,https://www.flipkart.com/samsung-galaxy-a05-light-green-64-gb/product-reviews/itmf37d39ccf9aea?pid=MOBGTZ6WZWHSZCYK&lid=LSTMOBGTZ6WZWHSZCYKTRCDBF&marketplace=FLIPKART,"SAMSUNG Galaxy A05 (Light Green, 64 GB) Reviews",SAMSUNG Galaxy A05,Light Green,383.0,22.0,4.4,4.4,7999.0,64,perfect product wonderful wonderful best in the market good very good nice product really nice fabulous classy product,goodi love samsung lovebattery camera performance display price good thank samsung nice mobile this affordable price range middle class families good performance nice battery takes time charge drains soon good good good good the colour phone expected little darker like shown picture colour came little lighter display sound system worth budget,5K-10K,51,5K-10K,51,Positive,2,Positive,1,1,30,24
36,https://www.flipkart.com/samsung-galaxy-a05-light-green-64-gb/product-reviews/itmf37d39ccf9aea?pid=MOBGTZ6WZWHSZCYK&lid=LSTMOBGTZ6WZWHSZCYKTRCDBF&marketplace=FLIPKART&page=2,"SAMSUNG Galaxy A05 (Light Green, 64 GB) Reviews",SAMSUNG Galaxy A05,Light Green,383.0,22.0,4.4,4.9,7999.0,64,simply awesome terrific best in the market best in the market the battery started draining quickly after 1 week simply awesome mindblowing purchase nice product worth every penny simply awesome,nice products low price samsung favourite phonebest budget phone daliy uses just loved premium looks phone colour whitkish cre kiam looks good display large sound loud n crisp only i think camera could bit better no lagging phoneplease update phone latest version better performancethank much flipkart f km unor sending wonderful product good value money product the battery started draining quickly week usage charged gets drained around hours even using continuously stand byrest fine superb product happy customer thanks all good best mobile very good,5K-10K,85,5K-10K,85,Positive,2,Positive,1,1,30,24
43,https://www.flipkart.com/samsung-galaxy-m15-5g-stone-grey-128-gb/product-reviews/itmf5a4280beb534?pid=MOBGZRYC2ZGKF42G&lid=LSTMOBGZRYC2ZGKF42GIVX8FA&marketplace=FLIPKART,"SAMSUNG Galaxy M15 5G (Stone Grey, 128 GB) Reviews",SAMSUNG Galaxy M15 5G,Stone Grey,2950.0,136.0,4.3,4.8,14999.0,128,good choice terrific purchase classy product brilliant must buy terrific delightful super classy product perfect product,good product price range best display best battery best touchscreen camera could slightly better cant expect price i bought phone solves super quick battery draining issues this phone price perfectly solves issue the screen amazing anything led price range impressivethe battery reason bought phone awesome job better thought product much fine samsung samsung one phone device ahead best phone market perfect sound quality display picture quality battery awesome i satisfaction good software good hardware everything good using month hours this phone best mobile k camera display performance look battery rounder package samsung phones good battery display unbelievable performance very nice,10K-15K,100,10K-15K,100,Positive,2,Positive,1,1,35,44
43,https://www.flipkart.com/samsung-galaxy-m15-5g-stone-grey-128-gb/product-reviews/itmf5a4280beb534?pid=MOBGZRYC2ZGKF42G&lid=LSTMOBGZRYC2ZGKF42GIVX8FA&marketplace=FLIPKART&page=10,"SAMSUNG Galaxy M15 5G (Stone Grey, 128 GB) Reviews",SAMSUNG Galaxy M15 5G,Stone Grey,2950.0,136.0,4.3,4.7,14999.0,128,super brilliant really nice slightly disappointed really nice brilliant pretty good perfect product highly recommended terrific purchase,excellent phone ok budget friendly fingerprint scanner not working properly very nice very good nice products samsung giving good quality range very nice phone flipkart good,10K-15K,26,10K-15K,26,Positive,2,Positive,1,1,35,44
4,https://www.flipkart.com/apple-iphone-15-blue-128-gb/product-reviews/itmbf14ef54f645d?pid=MOBGTAGPAQNVFZZY&lid=LSTMOBGTAGPAQNVFZZYQRLPCQ&marketplace=FLIPKART,"Apple iPhone 15 (Blue, 128 GB) Reviews",Apple iPhone 15,Blue,242918.0,8777.0,4.6,4.8,79900.0,128,simply awesome mindblowing purchase good choice worth every penny just wow awesome worth every penny fabulous worth the money simply awesome,supergood product high quality camera very nice just go itamazing onebeautiful camera super fast processor camera quality is improved loving it switch oneplus iphone i stunned camera performance everything perfect iphone awesome photography experience battery backup good display much better version so beautiful elegant vowww best mobile phonecamera quality nicebattery backup goodsound quality amazing,30K+,54,40K+,54,Positive,2,Positive,1,1,1,5
4,https://www.flipkart.com/apple-iphone-15-blue-128-gb/product-reviews/itmbf14ef54f645d?pid=MOBGTAGPAQNVFZZY&lid=LSTMOBGTAGPAQNVFZZYQRLPCQ&marketplace=FLIPKART&page=10,"Apple iPhone 15 (Blue, 128 GB) Reviews",Apple iPhone 15,Blue,242918.0,8777.0,4.6,5.0,79900.0,128,mindblowing purchase fabulous perfect product just wow just wow fabulous terrific best in the market mindblowing purchase does the job,good one overall amazing productbest iphone iphone series awesomeswitch android ios this amazing phone back side phone frozen glass makes less prone finger marks holding till enjoying update details week camera quality greatdisplay awesomebattery averagedesign niceoverall good nice colour best camera phone awesome product fully satisfied,30K+,46,40K+,46,Positive,2,Positive,1,1,1,5
11,https://www.flipkart.com/google-pixel-8a-obsidian-128-gb/product-reviews/itm5c791e407a330?pid=MOBGYQ2MNHZWXRNY&lid=LSTMOBGYQ2MNHZWXRNYGSN6LA&marketplace=FLIPKART,"Google Pixel 8a (Obsidian, 128 GB) Reviews",Google Pixel 8a,Obsidian,2588.0,241.0,4.3,4.7,34999.0,128,brilliant mindblowing purchase great product excellent super wonderful good very good wonderful fabulous,got k exchanging pixel a card discountpros camera hardware pixel a so one best takes great pictures lowlight well yrs software updates joke best display pixel series like pro battery lasts easily hrs hrz depending usage tenor g proconsmild heating sometimes slow charging charging bricksuse google pixel charger fas much premium mobile butter smooth touch display fantastic camera quality definitely beat iphone camera departmentlots play ai overall superb thanks filpkart thanks google great phone love everything fine except exchange thing exchange guys taking extra cash causing unnecessary trouble they dont approve without paying extra cash flipkart look everything perfect except things battery departmentno chargerslow chargingsmall batteryi suggest google look matter seriously upgrade pixel series present market trend otherwise fade like nokia this phone winner terms software camera design build quality it boasts premium look feel software delivers fantastic user experience however charging speed slower side keep mind fast charging priority the camera captures great details competing phones even year old performs tried moon photo night astrophotography old orange bulb trees sky could impress anyone cameras tried comparing iphone motorola xiaomi phones similar price range years ago charging speed extremely slow doesnt support lot charging adapters cables one properly find perfect cable adapter permutation its decent phone usual good performance normal usage charging seemed one concerns initial usage it took lot time charge first nongoogle chargers even hours made kind regret buying think i got defective piece but i bought google charger got know takes time adapt improve charging days talking customer executive now charging decently its couple weeks i using pixel acamera top notch design wise feels premium lightweight compact smart phone thick bezels doest hamper premium touch phone user ability so screen brightness using without issue broad daylightsound wise haptics mindblowing job like iphone super duper impressed part so battery wiseits decent enough use whole day unless heavy gaming had pixel a earlier pretty satisfied overallnot game guy used play pubg whenever i wanted play gave decent performance thoughbought pixel a weeks using phone i say one best experience using androidgo,30K+,342,25K-40K,342,Positive,2,Positive,1,1,7,35
11,https://www.flipkart.com/google-pixel-8a-obsidian-128-gb/product-reviews/itm5c791e407a330?pid=MOBGYQ2MNHZWXRNY&lid=LSTMOBGYQ2MNHZWXRNYGSN6LA&marketplace=FLIPKART&page=10,"Google Pixel 8a (Obsidian, 128 GB) Reviews",Google Pixel 8a,Obsidian,2588.0,241.0,4.3,5.0,34999.0,128,terrific purchase highly recommended mindblowing purchase just wow terrific purchase bad quality hated it terrific purchase terrific best in the market,not bad amazing device very good product after using month experience good overall performance perfect phone battery last day normal use nd based usages phone doesnt heat mild usages only thing battery charges slow average product trying iphone stand not good feels premium hand outstanding camera osm phone yess value money fantastic ai features nice software updates best display charging speed less good,30K+,63,25K-40K,63,Neutral,1,Positive,1,1,7,35
9,https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/product-reviews/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART,"Google Pixel 7a (Charcoal, 128 GB) Reviews",Google Pixel 7a,Charcoal,25670.0,2550.0,4.1,4.4,31999.0,128,brilliant delightful good choice terrific purchase good nice product pretty good must buy terrific highly recommended,google need fix battery issue heating issueoverall phone awesome nice phone its extraordinary something new everything thing good phone except battery life nice design colour camer peak far im using pixel since months camera awesome butif r interested gaming using device maximum times very good phone photography average mobile performance camera is excellentprocessor good light gamingsoftware experience excellentcharging slowbattery backup goodoverall phone good premium users osm camerajust looking like wow thanks google migrated iphone pixela amazing pixel blockbuster photos sharp display amazing buttery smooth battery backup good consumption half day moderate usage charges mobile apple adapter mins wireless charging minutes have used costar w fast charger charge pixela mins live captions voice call great feature fingerprint unlocking using screen protector issues works well w reviewing days purchased pixel a white coral big billion saleprosexcelllent build qualitydisplay bright enough full sunlightbattery drops end day enough average higher average user ai optimizes battery per users usageno network issue found yet call quality good till compared pixel aphones heats first set andriod update heavy heating observedco,30K+,173,25K-40K,173,Positive,2,Positive,1,1,5,9
9,https://www.flipkart.com/google-pixel-7a-charcoal-128-gb/product-reviews/itmb4d7b100b1a4d?pid=MOBGZCQMHGWDYZQ7&lid=LSTMOBGZCQMHGWDYZQ7XLJASQ&marketplace=FLIPKART&page=10,"Google Pixel 7a (Charcoal, 128 GB) Reviews",Google Pixel 7a,Charcoal,25670.0,2550.0,4.1,4.7,31999.0,128,decent product excellent worth the money mindblowing purchase just wow terrific excellent best in the market fantastic wonderful,if dont know bugs please try use google pixel a the mobile really good camera amazing all features working properly critical issue heating battery backup really good last day charging little slow still battery backup runs well the display working hrz max the service center experience well good overall mobile flegship feel handy amazing camerasmooth experiencephone heats normal usage better ac roomalways display flickersslow chargingoverall best phone go i iphone userif google improves heating issue perfect phone picture quality good nice giving review using months awesome camera even iphone cant beat far better performance brands worth money battery backup decent soso no glitch hang looks sofisticated well liked ps photos attached well downgraded flipkart review size limit google pixel a one finest phones coral colour really wonderful speakers phone another good quality overall you experience well featured android mobile go thank u flipkart i use secondary device updated android day i got not much heating issues with tempered glass fingerprint works half time it gives hours sot i get days one full charge another if youre light user itll easily come days medium user itll last day if youre heavy user play games constantly phone aint and yes charging take almost hours overall beautiful phone g very nice phone,30K+,209,25K-40K,209,Positive,2,Positive,1,1,5,9
10,https://www.flipkart.com/google-pixel-8-hazel-256-gb/product-reviews/itm67e2a2531aaac?pid=MOBGT5F2R7MCUSWG&lid=LSTMOBGT5F2R7MCUSWGNYZQSJ&marketplace=FLIPKART,"Google Pixel 8 (Hazel, 256 GB) Reviews",Google Pixel 8,Hazel,17029.0,1321.0,4.4,4.7,59999.0,256,just wow just wow wonderful brilliant brilliant pretty good worth the money highly recommended terrific purchase valueformoney,almost impossible take bad shot phone completely loved good cameraai features editor amazing love much i think design better phoneonly needed camera pro mode i using pixel months here experience far ill divide review pros conspro camera so far proper point shoot camera just open camera click pictures turn great compared samsungs iphone people prefer pictures pixel situation ui theres following pixel users blindly opt ill say right it great experience using day if yo i recently upgraded iphone google pixel and worth every pennydont hesitate go without second thought my first device damaged i got complete replacement f info solutions its month usage im facing serious heating issues battery draining afterall beast especially camera vibration motor crispy displayoverall phenomenal experience probably best android phone terms user expiriencelots things learncamera captures real photosonly issue phone heating side aluminium panel really annoying considering winter indiai post another review month heavy gaming one best cameras get android phones very premium looking compact good camera filled amazing ai features overall balanced phone whoever thinking bout buying phone right stop if aint getting good offers pixel fan point buying phone priceproscameras like every youtuber saying bout phones cameras top class the raw photos really good details dynamic range pretty good i would say photos better iphones videos phone easily compared videos iphone also wi,30K+,220,40K+,220,Positive,2,Positive,1,1,6,22
10,https://www.flipkart.com/google-pixel-8-hazel-256-gb/product-reviews/itm67e2a2531aaac?pid=MOBGT5F2R7MCUSWG&lid=LSTMOBGT5F2R7MCUSWGNYZQSJ&marketplace=FLIPKART&page=10,"Google Pixel 8 (Hazel, 256 GB) Reviews",Google Pixel 8,Hazel,17029.0,1321.0,4.4,4.9,59999.0,256,pretty good excellent perfect product great product worth every penny super worth every penny great product must buy highly recommended,have using samsung flagship mid rangers since last years put ui duplicate app stores decided switch pixel design software fluid compared rd party uisvery happy camera performance flagship grade alongwith ai integration editing video n photos battery performance averagehope future updates improve performanceexperiencing heating issues extended usage specially gif want stick android previously i used pixel a upgraded pixel i used phone last months i really enjoying except battery backup using cameras videos wont bother battery backup better samsung s susing months cons excellent pick offer price k camera awesome phone it heated first week fine the phone absolute excellentsoftware experience goodmost importantly one understand certain things buying phone tensor g vs sd processor this phone using processor pix pro trust brand updates keep optimising functioning moreover i played certain games went well smooth phone lot excellent features one knows use get best it camera quali pixel camera quality better phone i bought around k price need hesitate go wont regret itperformance good performance day day use made gamingcamera photography eat s iphone videography still samsung apple little edge i didnt give display top notch displayui minimalist butter smooth professional like colour os one ui youbattery decent thanks flipkart fast delivery good offer the phone superb especially cameras excellent display performance also good battery performance depends usage for lasts day happy purchase great phone excellent cameras good battery life camera gooddisplay also fantasticdisign looks stylishonly problem battery backup,30K+,238,40K+,238,Positive,2,Positive,1,1,6,22
13,https://www.flipkart.com/google-pixel-9-obsidian-256-gb/product-reviews/itm330ed8ebeefe1?pid=MOBH2HJGP3FGTECW&lid=LSTMOBH2HJGP3FGTECWZSSJ2D&marketplace=FLIPKART,"Google Pixel 9 (Obsidian, 256 GB) Reviews",Google Pixel 9,Obsidian,2122.0,225.0,4.6,5.0,69999.0,256,must buy terrific purchase excellent fabulous fabulous great product terrific simply awesome highly recommended classy product,upgraded pixel a honestly much better improvement aspectscamera great always design far best feels like flagship premium devicethe battery improved lasts day no heating issues faced far well the con charging speed still slow compared premium phones takes hours full charge overall experience superb upgraded pixel a pixel fantastic upgrade improved camera solid built quality heating issue amazing photo editing software much long lasted battery previous one overall feels smooth performance wonderful ai experience camera phone kills iphone pronow want switch ios android thing good smooth outstanding loved great experience fardesign awesomecamera battery performance design sound video p yt i happy pixel existsthe phone fast feels like already knows next stepactionno stutters dont fall criticism g i doubts i dont well optimised if want peak raw performance heavy tasks might youi played codm bgmi hour straight didnt heat gameplay good daily usage smooth afpixel ui bliss use camera i need mention really good vide absolutely fantastic i switched iphone proquick commentsfantastic screengreat hapticsvery good cameravery less heatingsignalmy area usage difference iphone samsung pixel very quick fast finger print sensorchoose tempered glass supports thisgood battery lifetwo days usagevery smooth fast performance daily usagei dont play games review long term iphone user exchanged iphone procamera performancethe pixel s camera consistently impressed particularly lowlight environments the aidriven image processing exceptional capturing intricate details vibrant colors while i occasionally observed slight overexposure blownout highlights bright lighting conditions minor issues dont significantly detract overall quality i believe software update co mind blowing google rocks,30K+,249,40K+,249,Positive,2,Positive,1,1,8,35
13,https://www.flipkart.com/google-pixel-9-obsidian-256-gb/product-reviews/itm330ed8ebeefe1?pid=MOBH2HJGP3FGTECW&lid=LSTMOBH2HJGP3FGTECWZSSJ2D&marketplace=FLIPKART&page=10,"Google Pixel 9 (Obsidian, 256 GB) Reviews",Google Pixel 9,Obsidian,2122.0,225.0,4.6,5.0,69999.0,256,super super highly recommended great product terrific awesome excellent perfect product wonderful highly recommended,smoothelegantbattery backup goodphone size handyno heatingcamera goodeasy usesound unexpectedly goodall together recommended side excellent phone camera zoom isnt sufficient competitors better zoom quality just love best ever android phone i used awesome phone android users must buy perfect android experience the camera good battery performance also good overall good bit heat issues fabulous go awesome product,30K+,56,40K+,56,Positive,2,Positive,1,1,8,35
6,https://www.flipkart.com/apple-iphone-16-pink-256-gb/product-reviews/itmc2e910b4d0b1c?pid=MOBH4DQF28XAYM2S&lid=LSTMOBH4DQF28XAYM2S3JPA23&marketplace=FLIPKART,"Apple iPhone 16 (Pink, 256 GB) Reviews",Apple iPhone 16,Pink,5278.0,224.0,4.6,5.0,89900.0,256,great product just wow best in the market wonderful a great upgrade from iphone 12 terrific purchase just wow perfect product highly recommended must buy,my fathers first iphonecolour awesome light weightit available gbanyways design camera awesome awesomeloved it ios always amazing just wow worth price upgraded great phone the ultramarine blue looks feels sooo good the photos dont enough justice variantyou definitely need upgrade unless apple intelligence something want live withoutcamera great though sure camera control thing cuz pretty much available onscreen uialso got great deal exchange bank offer zero co good great deal bank offer flipkartcamera excellent observed heating issue transferring data charging i used get overheating issue iphone heating issue year old iphone will post another review week usage awesome product like itfeel premium wonderfully lightweight stuff worth purchasing improved speakers seamless display incredibly cozy use one hand go teal colour,30K+,119,40K+,119,Positive,2,Positive,1,1,2,36
6,https://www.flipkart.com/apple-iphone-16-pink-256-gb/product-reviews/itmc2e910b4d0b1c?pid=MOBH4DQF28XAYM2S&lid=LSTMOBH4DQF28XAYM2S3JPA23&marketplace=FLIPKART&page=10,"Apple iPhone 16 (Pink, 256 GB) Reviews",Apple iPhone 16,Pink,5278.0,224.0,4.6,4.7,89900.0,256,best in the market awesome highly recommended brilliant does the job just wow great product pretty good awesome fabulous,best phone i happy new iphone got good price good excellent product awesome perfect iphone tried well make better previous iphones go product it make disappointed good very satisfied fon go v good,30K+,33,40K+,33,Positive,2,Positive,1,1,2,36
8,https://www.flipkart.com/apple-iphone-xr-blue-64-gb-includes-earpods-power-adapter/product-reviews/itmf9z7z4dgvug4h?pid=MOBF9Z7ZPZDS7RKH&lid=LSTMOBF9Z7ZPZDS7RKHAHDXLO&marketplace=FLIPKART,"Apple iPhone XR (Blue, 64 GB) (Includes EarPods, Power Adapter) Reviews",Apple iPhone XR,Blue,100904.0,8480.0,4.6,5.0,39999.0,64,brilliant great product classy product awesome perfect product simply awesome terrific must buy worth every penny fabulous,excellent product good deal flipkart really amazing iphone camera quality battery backup good most durable good looking deviceif want spent less want flagship level experience buy super super camera sample guysit gives expected entry level iphone awesome device amazing camera awesome its good medium size screen much better camera its still worth go writing review using daysupgrading android ios xr beast price segmentdisplay os camera sound battery backup i gamer don’t worry go honestly one beat xrthanks flipkart supercomnet,30K+,79,25K-40K,79,Positive,2,Positive,1,1,4,5
8,https://www.flipkart.com/apple-iphone-xr-blue-64-gb-includes-earpods-power-adapter/product-reviews/itmf9z7z4dgvug4h?pid=MOBF9Z7ZPZDS7RKH&lid=LSTMOBF9Z7ZPZDS7RKHAHDXLO&marketplace=FLIPKART&page=10,"Apple iPhone XR (Blue, 64 GB) (Includes EarPods, Power Adapter) Reviews",Apple iPhone XR,Blue,100904.0,8480.0,4.6,5.0,39999.0,64,brilliant perfect product perfect product best in the market terrific awesome highly recommended worth every penny terrific purchase pretty good,an awesome phone awesome features… nice product camera performance good my first iphonejust superbm happyiphone iphonecamera quality jstall features superbiphone xr best budget iphone best ever iphonethis first apple device i’m glad bought instead oneplues prothe phone awesome battery backup sound qualitystyle camera great value money iphone all rounder still champ give stiff n best fights many range flagshipsneed iphone go good hardware better camera battery life managed day average plus usage rest beast surly neither general it got need good so ur last stretched budget blindly choose my first ever iphone i love itthank flipkart awesome excellent productpros long lasting battery flawless portrait mode front rear dual sim support price worthcons no oled display no full hd bit heavycautionthere smudgesstains screen getting cleaned however functionality impact it’s visible see tilted currently i following apple care get fix sexy colourthis fake iphonevery fast delivery flipkartwarrenty checked apple sitevalue money i new apple scene i gotta say i picked awesome phone start i know years old i bet neither camera processor outdated it keep bran new smart phones released yeari writing review almost month usedisplay i dont see problem lcd it accurate i barely feel need oledbattery i get backup whole day around hrs screen time camer,30K+,206,25K-40K,206,Positive,2,Positive,1,1,4,5
2,https://www.flipkart.com/apple-iphone-13-starlight-128-gb/product-reviews/itmc9604f122ae7f?pid=MOBG6VF5ADKHKXFX&lid=LSTMOBG6VF5ADKHKXFX4LCPEV&marketplace=FLIPKART,"Apple iPhone 13 (Starlight, 128 GB) Reviews",Apple iPhone 13,Starlight,287227.0,13761.0,4.6,5.0,52999.0,128,brilliant excellent must buy perfect product excellent best in the market wonderful terrific classy product just wow,i switch ios android years review might help migratorsit’s month using iphone experience design simple nonsense design expect white pink rest colours fingerprint magnets i seen colours i highly recommend pink it’s light pink makes girlish see really looks premium light pink colourfor rest except white aluminium frame wil i upgraded xs experience extraordinary the user interface camera good just love extraordinary device i shared photos clicked phone everyone idea good camera compared flagship devices the lens inside device efficient automatically reduces noise picture making crisp clear awesome phoneexcellent camera quality awesome battery backup amazing camera day batter backup improved brilliant ios oled display dolby speakers lot close eyes go one best handy smartphones ever great discount given flipkart big billion days too good best phone available price pointcamera comparable entry level dslrmarvellous dynamic rangethe performance unmatchableshifted ios years premium android smartphonesgo without second thought just amazing happy phone this awosome camera best here photos sharing guys best phone recent times i used life,30K+,164,40K+,164,Positive,2,Positive,1,1,0,43
2,https://www.flipkart.com/apple-iphone-13-starlight-128-gb/product-reviews/itmc9604f122ae7f?pid=MOBG6VF5ADKHKXFX&lid=LSTMOBG6VF5ADKHKXFX4LCPEV&marketplace=FLIPKART&page=10,"Apple iPhone 13 (Starlight, 128 GB) Reviews",Apple iPhone 13,Starlight,287227.0,13761.0,4.6,5.0,52999.0,128,classy product brilliant highly recommended highly recommended fabulous worth every penny awesome just wow excellent great product,just loved phone very impressed order phone best class awsm camera quality fastest speedvery happy product if u enough money surely go for italthogh big difference diagonal cameras make look different unique otherspro level mobile simple images taken randomly nice camera it’s first ever ios device i kinda loving total value money best ever budget smart phone thank flipkart delivering one day such amazing device bought family flipkart big billian sale thanks flipkart best phone go feels smooth really good camera really awesome performance also besti got best price totally worth and delivery speed awesome got daysso happy phonestarlight white classy n suberb that premium look exquisiteflawless ui better battery backupi satisfied purchasethere phone like iphone camera quality performance extraordinary awesome looking,30K+,122,40K+,122,Positive,2,Positive,1,1,0,43
